MB_CODE_2021,LGA_CODE_2022,LGA_NAME_2022,STATE_CODE_2021,STATE_NAME_2021,AUS_CODE_2021,AUS_NAME_2021,AREA_ALBERS_SQKM,ASGS_LOCI_URI_2021
20395030000,24600,Melbourne,2,Victoria,AUS,Australia,0.0025,https://linked.data.gov.au/dataset/asgsed3/MB/20395030000
20632000520,24600,Melbourne,2,Victoria,AUS,Australia,0.0006,https://linked.data.gov.au/dataset/asgsed3/MB/20632000520
20395020000,24600,Melbourne,2,Victoria,AUS,Australia,0.0077,https://linked.data.gov.au/dataset/asgsed3/MB/20395020000
20675160000,24600,Melbourne,2,Victoria,AUS,Australia,0.2355,https://linked.data.gov.au/dataset/asgsed3/MB/20675160000
20395010000,24600,Melbourne,2,Victoria,AUS,Australia,0.016,https://linked.data.gov.au/dataset/asgsed3/MB/20395010000
20675150000,24600,Melbourne,2,Victoria,AUS,Australia,0.0658,https://linked.data.gov.au/dataset/asgsed3/MB/20675150000
20395000000,24600,Melbourne,2,Victoria,AUS,Australia,0.0185,https://linked.data.gov.au/dataset/asgsed3/MB/20395000000
20631983170,24600,Melbourne,2,Victoria,AUS,Australia,0.0064,https://linked.data.gov.au/dataset/asgsed3/MB/20631983170
20394990000,24600,Melbourne,2,Victoria,AUS,Australia,0.0095,https://linked.data.gov.au/dataset/asgsed3/MB/20394990000
20631980720,24600,Melbourne,2,Victoria,AUS,Australia,0.022,https://linked.data.gov.au/dataset/asgsed3/MB/20631980720
20394980000,24600,Melbourne,2,Victoria,AUS,Australia,0.0043,https://linked.data.gov.au/dataset/asgsed3/MB/20394980000
20668550000,24600,Melbourne,2,Victoria,AUS,Australia,0.003,https://linked.data.gov.au/dataset/asgsed3/MB/20668550000
20394970000,24600,Melbourne,2,Victoria,AUS,Australia,0.0113,https://linked.data.gov.au/dataset/asgsed3/MB/20394970000
20668160000,24600,Melbourne,2,Victoria,AUS,Australia,0.3714,https://linked.data.gov.au/dataset/asgsed3/MB/20668160000
20394963000,24600,Melbourne,2,Victoria,AUS,Australia,0.0048,https://linked.data.gov.au/dataset/asgsed3/MB/20394963000
20668150000,24600,Melbourne,2,Victoria,AUS,Australia,0.3377,https://linked.data.gov.au/dataset/asgsed3/MB/20668150000
20394961000,24600,Melbourne,2,Victoria,AUS,Australia,0.0738,https://linked.data.gov.au/dataset/asgsed3/MB/20394961000
21311520000,24600,Melbourne,2,Victoria,AUS,Australia,0.002,https://linked.data.gov.au/dataset/asgsed3/MB/21311520000
20394950000,24600,Melbourne,2,Victoria,AUS,Australia,0.0093,https://linked.data.gov.au/dataset/asgsed3/MB/20394950000
20631980620,24600,Melbourne,2,Victoria,AUS,Australia,0.0079,https://linked.data.gov.au/dataset/asgsed3/MB/20631980620
20394940000,24600,Melbourne,2,Victoria,AUS,Australia,0.0019,https://linked.data.gov.au/dataset/asgsed3/MB/20394940000
20668120000,24600,Melbourne,2,Victoria,AUS,Australia,0.0137,https://linked.data.gov.au/dataset/asgsed3/MB/20668120000
20394930000,24600,Melbourne,2,Victoria,AUS,Australia,0.0058,https://linked.data.gov.au/dataset/asgsed3/MB/20394930000
20631980610,24600,Melbourne,2,Victoria,AUS,Australia,0.011,https://linked.data.gov.au/dataset/asgsed3/MB/20631980610
20399110000,24600,Melbourne,2,Victoria,AUS,Australia,0.018,https://linked.data.gov.au/dataset/asgsed3/MB/20399110000
20631980600,24600,Melbourne,2,Victoria,AUS,Australia,0.0216,https://linked.data.gov.au/dataset/asgsed3/MB/20631980600
20399100000,24600,Melbourne,2,Victoria,AUS,Australia,0.0051,https://linked.data.gov.au/dataset/asgsed3/MB/20399100000
20631913310,24600,Melbourne,2,Victoria,AUS,Australia,0.0227,https://linked.data.gov.au/dataset/asgsed3/MB/20631913310
20399090000,24600,Melbourne,2,Victoria,AUS,Australia,0.0081,https://linked.data.gov.au/dataset/asgsed3/MB/20399090000
20668110000,24600,Melbourne,2,Victoria,AUS,Australia,0.4287,https://linked.data.gov.au/dataset/asgsed3/MB/20668110000
20399070000,24600,Melbourne,2,Victoria,AUS,Australia,0.008,https://linked.data.gov.au/dataset/asgsed3/MB/20399070000
20631913360,24600,Melbourne,2,Victoria,AUS,Australia,0.0102,https://linked.data.gov.au/dataset/asgsed3/MB/20631913360
20399050000,24600,Melbourne,2,Victoria,AUS,Australia,0.0079,https://linked.data.gov.au/dataset/asgsed3/MB/20399050000
20631925770,24600,Melbourne,2,Victoria,AUS,Australia,0.0033,https://linked.data.gov.au/dataset/asgsed3/MB/20631925770
20399040000,24600,Melbourne,2,Victoria,AUS,Australia,0.01,https://linked.data.gov.au/dataset/asgsed3/MB/20399040000
20631898540,24600,Melbourne,2,Victoria,AUS,Australia,0.0142,https://linked.data.gov.au/dataset/asgsed3/MB/20631898540
20399032000,24600,Melbourne,2,Victoria,AUS,Australia,0.0046,https://linked.data.gov.au/dataset/asgsed3/MB/20399032000
20631898550,24600,Melbourne,2,Victoria,AUS,Australia,0.0254,https://linked.data.gov.au/dataset/asgsed3/MB/20631898550
20399031000,24600,Melbourne,2,Victoria,AUS,Australia,0.0208,https://linked.data.gov.au/dataset/asgsed3/MB/20399031000
20631898570,24600,Melbourne,2,Victoria,AUS,Australia,0.0105,https://linked.data.gov.au/dataset/asgsed3/MB/20631898570
20399010000,24600,Melbourne,2,Victoria,AUS,Australia,0.0077,https://linked.data.gov.au/dataset/asgsed3/MB/20399010000
20631898590,24600,Melbourne,2,Victoria,AUS,Australia,0.0088,https://linked.data.gov.au/dataset/asgsed3/MB/20631898590
20398982000,24600,Melbourne,2,Victoria,AUS,Australia,0.0053,https://linked.data.gov.au/dataset/asgsed3/MB/20398982000
20631929640,24600,Melbourne,2,Victoria,AUS,Australia,0.0115,https://linked.data.gov.au/dataset/asgsed3/MB/20631929640
20398970000,24600,Melbourne,2,Victoria,AUS,Australia,0.0948,https://linked.data.gov.au/dataset/asgsed3/MB/20398970000
20631898610,24600,Melbourne,2,Victoria,AUS,Australia,0.0098,https://linked.data.gov.au/dataset/asgsed3/MB/20631898610
20398963000,24600,Melbourne,2,Victoria,AUS,Australia,0.0225,https://linked.data.gov.au/dataset/asgsed3/MB/20398963000
20631901200,24600,Melbourne,2,Victoria,AUS,Australia,0.0031,https://linked.data.gov.au/dataset/asgsed3/MB/20631901200
20398962000,24600,Melbourne,2,Victoria,AUS,Australia,0.0162,https://linked.data.gov.au/dataset/asgsed3/MB/20398962000
20631979210,24600,Melbourne,2,Victoria,AUS,Australia,0.0093,https://linked.data.gov.au/dataset/asgsed3/MB/20631979210
20398954000,24600,Melbourne,2,Victoria,AUS,Australia,0.0293,https://linked.data.gov.au/dataset/asgsed3/MB/20398954000
20632000580,24600,Melbourne,2,Victoria,AUS,Australia,0.0093,https://linked.data.gov.au/dataset/asgsed3/MB/20632000580
20398953000,24600,Melbourne,2,Victoria,AUS,Australia,0.0295,https://linked.data.gov.au/dataset/asgsed3/MB/20398953000
21334000000,24600,Melbourne,2,Victoria,AUS,Australia,0.0062,https://linked.data.gov.au/dataset/asgsed3/MB/21334000000
20398952000,24600,Melbourne,2,Victoria,AUS,Australia,0.0332,https://linked.data.gov.au/dataset/asgsed3/MB/20398952000
21334010000,24600,Melbourne,2,Victoria,AUS,Australia,0.0222,https://linked.data.gov.au/dataset/asgsed3/MB/21334010000
20398951000,24600,Melbourne,2,Victoria,AUS,Australia,0.0363,https://linked.data.gov.au/dataset/asgsed3/MB/20398951000
21334020000,24600,Melbourne,2,Victoria,AUS,Australia,0.009,https://linked.data.gov.au/dataset/asgsed3/MB/21334020000
20398932000,24600,Melbourne,2,Victoria,AUS,Australia,0.0133,https://linked.data.gov.au/dataset/asgsed3/MB/20398932000
21334030000,24600,Melbourne,2,Victoria,AUS,Australia,0.0075,https://linked.data.gov.au/dataset/asgsed3/MB/21334030000
20398931000,24600,Melbourne,2,Victoria,AUS,Australia,0.0121,https://linked.data.gov.au/dataset/asgsed3/MB/20398931000
20631980590,24600,Melbourne,2,Victoria,AUS,Australia,0.0031,https://linked.data.gov.au/dataset/asgsed3/MB/20631980590
20398920000,24600,Melbourne,2,Victoria,AUS,Australia,0.0083,https://linked.data.gov.au/dataset/asgsed3/MB/20398920000
20631975650,24600,Melbourne,2,Victoria,AUS,Australia,0.0113,https://linked.data.gov.au/dataset/asgsed3/MB/20631975650
20395770000,24600,Melbourne,2,Victoria,AUS,Australia,0.0062,https://linked.data.gov.au/dataset/asgsed3/MB/20395770000
20631975640,24600,Melbourne,2,Victoria,AUS,Australia,0.0092,https://linked.data.gov.au/dataset/asgsed3/MB/20631975640
20395760000,24600,Melbourne,2,Victoria,AUS,Australia,0.0064,https://linked.data.gov.au/dataset/asgsed3/MB/20395760000
20631932020,24600,Melbourne,2,Victoria,AUS,Australia,0.0019,https://linked.data.gov.au/dataset/asgsed3/MB/20631932020
20395754000,24600,Melbourne,2,Victoria,AUS,Australia,0.0017,https://linked.data.gov.au/dataset/asgsed3/MB/20395754000
20631932030,24600,Melbourne,2,Victoria,AUS,Australia,0.0092,https://linked.data.gov.au/dataset/asgsed3/MB/20631932030
20395753000,24600,Melbourne,2,Victoria,AUS,Australia,0.0038,https://linked.data.gov.au/dataset/asgsed3/MB/20395753000
20631975630,24600,Melbourne,2,Victoria,AUS,Australia,0.0238,https://linked.data.gov.au/dataset/asgsed3/MB/20631975630
20395752000,24600,Melbourne,2,Victoria,AUS,Australia,0.0012,https://linked.data.gov.au/dataset/asgsed3/MB/20395752000
20631975620,24600,Melbourne,2,Victoria,AUS,Australia,0.0137,https://linked.data.gov.au/dataset/asgsed3/MB/20631975620
20395751000,24600,Melbourne,2,Victoria,AUS,Australia,0.005,https://linked.data.gov.au/dataset/asgsed3/MB/20395751000
20631898710,24600,Melbourne,2,Victoria,AUS,Australia,0.01,https://linked.data.gov.au/dataset/asgsed3/MB/20631898710
20395740000,24600,Melbourne,2,Victoria,AUS,Australia,0.0036,https://linked.data.gov.au/dataset/asgsed3/MB/20395740000
20631898720,24600,Melbourne,2,Victoria,AUS,Australia,0.0184,https://linked.data.gov.au/dataset/asgsed3/MB/20631898720
20395700000,24600,Melbourne,2,Victoria,AUS,Australia,0.0171,https://linked.data.gov.au/dataset/asgsed3/MB/20395700000
20631898750,24600,Melbourne,2,Victoria,AUS,Australia,0.007,https://linked.data.gov.au/dataset/asgsed3/MB/20631898750
20395690000,24600,Melbourne,2,Victoria,AUS,Australia,0.0022,https://linked.data.gov.au/dataset/asgsed3/MB/20395690000
20631898760,24600,Melbourne,2,Victoria,AUS,Australia,0.0024,https://linked.data.gov.au/dataset/asgsed3/MB/20631898760
20395660000,24600,Melbourne,2,Victoria,AUS,Australia,0.0021,https://linked.data.gov.au/dataset/asgsed3/MB/20395660000
20631903950,24600,Melbourne,2,Victoria,AUS,Australia,0.0028,https://linked.data.gov.au/dataset/asgsed3/MB/20631903950
20395640000,24600,Melbourne,2,Victoria,AUS,Australia,0.0081,https://linked.data.gov.au/dataset/asgsed3/MB/20395640000
20631903960,24600,Melbourne,2,Victoria,AUS,Australia,0.0131,https://linked.data.gov.au/dataset/asgsed3/MB/20631903960
20395630000,24600,Melbourne,2,Victoria,AUS,Australia,0.0043,https://linked.data.gov.au/dataset/asgsed3/MB/20395630000
20631911410,24600,Melbourne,2,Victoria,AUS,Australia,0.0081,https://linked.data.gov.au/dataset/asgsed3/MB/20631911410
20395610000,24600,Melbourne,2,Victoria,AUS,Australia,0.004,https://linked.data.gov.au/dataset/asgsed3/MB/20395610000
21313820000,24600,Melbourne,2,Victoria,AUS,Australia,0.0045,https://linked.data.gov.au/dataset/asgsed3/MB/21313820000
20395600000,24600,Melbourne,2,Victoria,AUS,Australia,0.0033,https://linked.data.gov.au/dataset/asgsed3/MB/20395600000
20631916040,24600,Melbourne,2,Victoria,AUS,Australia,0.0054,https://linked.data.gov.au/dataset/asgsed3/MB/20631916040
20395580000,24600,Melbourne,2,Victoria,AUS,Australia,0.0031,https://linked.data.gov.au/dataset/asgsed3/MB/20395580000
20631982930,24600,Melbourne,2,Victoria,AUS,Australia,0.0238,https://linked.data.gov.au/dataset/asgsed3/MB/20631982930
20395570000,24600,Melbourne,2,Victoria,AUS,Australia,0.007,https://linked.data.gov.au/dataset/asgsed3/MB/20395570000
20631980380,24600,Melbourne,2,Victoria,AUS,Australia,0.011,https://linked.data.gov.au/dataset/asgsed3/MB/20631980380
20395560000,24600,Melbourne,2,Victoria,AUS,Australia,0.0121,https://linked.data.gov.au/dataset/asgsed3/MB/20395560000
20631980370,24600,Melbourne,2,Victoria,AUS,Australia,0.0212,https://linked.data.gov.au/dataset/asgsed3/MB/20631980370
20395550000,24600,Melbourne,2,Victoria,AUS,Australia,0.005,https://linked.data.gov.au/dataset/asgsed3/MB/20395550000
20631980360,24600,Melbourne,2,Victoria,AUS,Australia,0.0115,https://linked.data.gov.au/dataset/asgsed3/MB/20631980360
20395540000,24600,Melbourne,2,Victoria,AUS,Australia,0.0149,https://linked.data.gov.au/dataset/asgsed3/MB/20395540000
20631977940,24600,Melbourne,2,Victoria,AUS,Australia,0.0598,https://linked.data.gov.au/dataset/asgsed3/MB/20631977940
20395530000,24600,Melbourne,2,Victoria,AUS,Australia,0.011,https://linked.data.gov.au/dataset/asgsed3/MB/20395530000
20631936520,24600,Melbourne,2,Victoria,AUS,Australia,0.0117,https://linked.data.gov.au/dataset/asgsed3/MB/20631936520
20395520000,24600,Melbourne,2,Victoria,AUS,Australia,0.0122,https://linked.data.gov.au/dataset/asgsed3/MB/20395520000
20631977930,24600,Melbourne,2,Victoria,AUS,Australia,0.0354,https://linked.data.gov.au/dataset/asgsed3/MB/20631977930
20392910000,24600,Melbourne,2,Victoria,AUS,Australia,0.0013,https://linked.data.gov.au/dataset/asgsed3/MB/20392910000
20631936550,24600,Melbourne,2,Victoria,AUS,Australia,0.006,https://linked.data.gov.au/dataset/asgsed3/MB/20631936550
20392890000,24600,Melbourne,2,Victoria,AUS,Australia,0.0056,https://linked.data.gov.au/dataset/asgsed3/MB/20392890000
20631977920,24600,Melbourne,2,Victoria,AUS,Australia,0.0167,https://linked.data.gov.au/dataset/asgsed3/MB/20631977920
20395720000,24600,Melbourne,2,Victoria,AUS,Australia,0.0062,https://linked.data.gov.au/dataset/asgsed3/MB/20395720000
21334620000,24600,Melbourne,2,Victoria,AUS,Australia,0.0053,https://linked.data.gov.au/dataset/asgsed3/MB/21334620000
20401650000,24600,Melbourne,2,Victoria,AUS,Australia,0.0068,https://linked.data.gov.au/dataset/asgsed3/MB/20401650000
20631904090,24600,Melbourne,2,Victoria,AUS,Australia,0.0203,https://linked.data.gov.au/dataset/asgsed3/MB/20631904090
20401640000,24600,Melbourne,2,Victoria,AUS,Australia,0.0039,https://linked.data.gov.au/dataset/asgsed3/MB/20401640000
20631904190,24600,Melbourne,2,Victoria,AUS,Australia,0.0043,https://linked.data.gov.au/dataset/asgsed3/MB/20631904190
20401630000,24600,Melbourne,2,Victoria,AUS,Australia,0.0013,https://linked.data.gov.au/dataset/asgsed3/MB/20401630000
20631904200,24600,Melbourne,2,Victoria,AUS,Australia,0.015,https://linked.data.gov.au/dataset/asgsed3/MB/20631904200
20401620000,24600,Melbourne,2,Victoria,AUS,Australia,0.0128,https://linked.data.gov.au/dataset/asgsed3/MB/20401620000
20631904240,24600,Melbourne,2,Victoria,AUS,Australia,0.0208,https://linked.data.gov.au/dataset/asgsed3/MB/20631904240
20399360000,24600,Melbourne,2,Victoria,AUS,Australia,0.008,https://linked.data.gov.au/dataset/asgsed3/MB/20399360000
20631981920,24600,Melbourne,2,Victoria,AUS,Australia,0.0046,https://linked.data.gov.au/dataset/asgsed3/MB/20631981920
20399350000,24600,Melbourne,2,Victoria,AUS,Australia,0.0046,https://linked.data.gov.au/dataset/asgsed3/MB/20399350000
20631904300,24600,Melbourne,2,Victoria,AUS,Australia,0.0042,https://linked.data.gov.au/dataset/asgsed3/MB/20631904300
20399340000,24600,Melbourne,2,Victoria,AUS,Australia,0.0091,https://linked.data.gov.au/dataset/asgsed3/MB/20399340000
20631916370,24600,Melbourne,2,Victoria,AUS,Australia,0.0174,https://linked.data.gov.au/dataset/asgsed3/MB/20631916370
20396180000,24600,Melbourne,2,Victoria,AUS,Australia,0.0148,https://linked.data.gov.au/dataset/asgsed3/MB/20396180000
20631957130,24600,Melbourne,2,Victoria,AUS,Australia,0.001,https://linked.data.gov.au/dataset/asgsed3/MB/20631957130
20396170000,24600,Melbourne,2,Victoria,AUS,Australia,0.0046,https://linked.data.gov.au/dataset/asgsed3/MB/20396170000
20631957120,24600,Melbourne,2,Victoria,AUS,Australia,0.0064,https://linked.data.gov.au/dataset/asgsed3/MB/20631957120
20396160000,24600,Melbourne,2,Victoria,AUS,Australia,0.0048,https://linked.data.gov.au/dataset/asgsed3/MB/20396160000
20631957110,24600,Melbourne,2,Victoria,AUS,Australia,0.0029,https://linked.data.gov.au/dataset/asgsed3/MB/20631957110
20396150000,24600,Melbourne,2,Victoria,AUS,Australia,0.0051,https://linked.data.gov.au/dataset/asgsed3/MB/20396150000
20631957100,24600,Melbourne,2,Victoria,AUS,Australia,0.0012,https://linked.data.gov.au/dataset/asgsed3/MB/20631957100
20396140000,24600,Melbourne,2,Victoria,AUS,Australia,0.0138,https://linked.data.gov.au/dataset/asgsed3/MB/20396140000
20631939190,24600,Melbourne,2,Victoria,AUS,Australia,0.0277,https://linked.data.gov.au/dataset/asgsed3/MB/20631939190
20401610000,24600,Melbourne,2,Victoria,AUS,Australia,0.0023,https://linked.data.gov.au/dataset/asgsed3/MB/20401610000
20631957090,24600,Melbourne,2,Victoria,AUS,Australia,0.0005,https://linked.data.gov.au/dataset/asgsed3/MB/20631957090
20401600000,24600,Melbourne,2,Victoria,AUS,Australia,0.0099,https://linked.data.gov.au/dataset/asgsed3/MB/20401600000
20631957080,24600,Melbourne,2,Victoria,AUS,Australia,0.0018,https://linked.data.gov.au/dataset/asgsed3/MB/20631957080
20401592000,24600,Melbourne,2,Victoria,AUS,Australia,0.0096,https://linked.data.gov.au/dataset/asgsed3/MB/20401592000
20631988710,24600,Melbourne,2,Victoria,AUS,Australia,0.0071,https://linked.data.gov.au/dataset/asgsed3/MB/20631988710
20401591000,24600,Melbourne,2,Victoria,AUS,Australia,0.0305,https://linked.data.gov.au/dataset/asgsed3/MB/20401591000
20631993780,24600,Melbourne,2,Victoria,AUS,Australia,0.0194,https://linked.data.gov.au/dataset/asgsed3/MB/20631993780
20401580000,24600,Melbourne,2,Victoria,AUS,Australia,0.0147,https://linked.data.gov.au/dataset/asgsed3/MB/20401580000
21334630000,24600,Melbourne,2,Victoria,AUS,Australia,0.0023,https://linked.data.gov.au/dataset/asgsed3/MB/21334630000
20401562000,24600,Melbourne,2,Victoria,AUS,Australia,0.0221,https://linked.data.gov.au/dataset/asgsed3/MB/20401562000
21336890000,24600,Melbourne,2,Victoria,AUS,Australia,0.0072,https://linked.data.gov.au/dataset/asgsed3/MB/21336890000
20401561000,24600,Melbourne,2,Victoria,AUS,Australia,0.0176,https://linked.data.gov.au/dataset/asgsed3/MB/20401561000
20631899340,24600,Melbourne,2,Victoria,AUS,Australia,0.0036,https://linked.data.gov.au/dataset/asgsed3/MB/20631899340
20401553000,24600,Melbourne,2,Victoria,AUS,Australia,0.0142,https://linked.data.gov.au/dataset/asgsed3/MB/20401553000
20631937870,24600,Melbourne,2,Victoria,AUS,Australia,0.0089,https://linked.data.gov.au/dataset/asgsed3/MB/20631937870
20401552000,24600,Melbourne,2,Victoria,AUS,Australia,0.0107,https://linked.data.gov.au/dataset/asgsed3/MB/20401552000
20631899350,24600,Melbourne,2,Victoria,AUS,Australia,0.0029,https://linked.data.gov.au/dataset/asgsed3/MB/20631899350
20401532000,24600,Melbourne,2,Victoria,AUS,Australia,0.006,https://linked.data.gov.au/dataset/asgsed3/MB/20401532000
20631937900,24600,Melbourne,2,Victoria,AUS,Australia,0.0092,https://linked.data.gov.au/dataset/asgsed3/MB/20631937900
20401531000,24600,Melbourne,2,Victoria,AUS,Australia,0.0148,https://linked.data.gov.au/dataset/asgsed3/MB/20401531000
20631901950,24600,Melbourne,2,Victoria,AUS,Australia,0.0081,https://linked.data.gov.au/dataset/asgsed3/MB/20631901950
20401520000,24600,Melbourne,2,Victoria,AUS,Australia,0.0009,https://linked.data.gov.au/dataset/asgsed3/MB/20401520000
20631901960,24600,Melbourne,2,Victoria,AUS,Australia,0.0047,https://linked.data.gov.au/dataset/asgsed3/MB/20631901960
20401511000,24600,Melbourne,2,Victoria,AUS,Australia,0.0128,https://linked.data.gov.au/dataset/asgsed3/MB/20401511000
20631956960,24600,Melbourne,2,Victoria,AUS,Australia,0.0139,https://linked.data.gov.au/dataset/asgsed3/MB/20631956960
20401500000,24600,Melbourne,2,Victoria,AUS,Australia,0.0054,https://linked.data.gov.au/dataset/asgsed3/MB/20401500000
20631929180,24600,Melbourne,2,Victoria,AUS,Australia,0.0154,https://linked.data.gov.au/dataset/asgsed3/MB/20631929180
20401490000,24600,Melbourne,2,Victoria,AUS,Australia,0.0198,https://linked.data.gov.au/dataset/asgsed3/MB/20401490000
20631929190,24600,Melbourne,2,Victoria,AUS,Australia,0.02,https://linked.data.gov.au/dataset/asgsed3/MB/20631929190
20401462000,24600,Melbourne,2,Victoria,AUS,Australia,0.0064,https://linked.data.gov.au/dataset/asgsed3/MB/20401462000
20631956890,24600,Melbourne,2,Victoria,AUS,Australia,0.0017,https://linked.data.gov.au/dataset/asgsed3/MB/20631956890
20398901000,24600,Melbourne,2,Victoria,AUS,Australia,0.0148,https://linked.data.gov.au/dataset/asgsed3/MB/20398901000
20631956880,24600,Melbourne,2,Victoria,AUS,Australia,0.0032,https://linked.data.gov.au/dataset/asgsed3/MB/20631956880
20398880000,24600,Melbourne,2,Victoria,AUS,Australia,0.0205,https://linked.data.gov.au/dataset/asgsed3/MB/20398880000
20631994110,24600,Melbourne,2,Victoria,AUS,Australia,0.0036,https://linked.data.gov.au/dataset/asgsed3/MB/20631994110
20398870000,24600,Melbourne,2,Victoria,AUS,Australia,0.0088,https://linked.data.gov.au/dataset/asgsed3/MB/20398870000
20631956870,24600,Melbourne,2,Victoria,AUS,Australia,0.0072,https://linked.data.gov.au/dataset/asgsed3/MB/20631956870
20398860000,24600,Melbourne,2,Victoria,AUS,Australia,0.0141,https://linked.data.gov.au/dataset/asgsed3/MB/20398860000
20631916640,24600,Melbourne,2,Victoria,AUS,Australia,0.0059,https://linked.data.gov.au/dataset/asgsed3/MB/20631916640
20398853000,24600,Melbourne,2,Victoria,AUS,Australia,0.0015,https://linked.data.gov.au/dataset/asgsed3/MB/20398853000
20631944130,24600,Melbourne,2,Victoria,AUS,Australia,0.0072,https://linked.data.gov.au/dataset/asgsed3/MB/20631944130
20396134000,24600,Melbourne,2,Victoria,AUS,Australia,0.0015,https://linked.data.gov.au/dataset/asgsed3/MB/20396134000
20631899550,24600,Melbourne,2,Victoria,AUS,Australia,0.0124,https://linked.data.gov.au/dataset/asgsed3/MB/20631899550
20396112000,24600,Melbourne,2,Victoria,AUS,Australia,0.0229,https://linked.data.gov.au/dataset/asgsed3/MB/20396112000
20668610000,24600,Melbourne,2,Victoria,AUS,Australia,0.0028,https://linked.data.gov.au/dataset/asgsed3/MB/20668610000
20396100000,24600,Melbourne,2,Victoria,AUS,Australia,0.0078,https://linked.data.gov.au/dataset/asgsed3/MB/20396100000
20668600000,24600,Melbourne,2,Victoria,AUS,Australia,0.0062,https://linked.data.gov.au/dataset/asgsed3/MB/20668600000
20396090000,24600,Melbourne,2,Victoria,AUS,Australia,0.0102,https://linked.data.gov.au/dataset/asgsed3/MB/20396090000
20631899560,24600,Melbourne,2,Victoria,AUS,Australia,0.0206,https://linked.data.gov.au/dataset/asgsed3/MB/20631899560
20396080000,24600,Melbourne,2,Victoria,AUS,Australia,0.0043,https://linked.data.gov.au/dataset/asgsed3/MB/20396080000
20631914540,24600,Melbourne,2,Victoria,AUS,Australia,0.0157,https://linked.data.gov.au/dataset/asgsed3/MB/20631914540
20396070000,24600,Melbourne,2,Victoria,AUS,Australia,0.003,https://linked.data.gov.au/dataset/asgsed3/MB/20396070000
20631956860,24600,Melbourne,2,Victoria,AUS,Australia,0.0104,https://linked.data.gov.au/dataset/asgsed3/MB/20631956860
20396060000,24600,Melbourne,2,Victoria,AUS,Australia,0.0031,https://linked.data.gov.au/dataset/asgsed3/MB/20396060000
20668560000,24600,Melbourne,2,Victoria,AUS,Australia,0.0052,https://linked.data.gov.au/dataset/asgsed3/MB/20668560000
20396050000,24600,Melbourne,2,Victoria,AUS,Australia,0.0123,https://linked.data.gov.au/dataset/asgsed3/MB/20396050000
20631956850,24600,Melbourne,2,Victoria,AUS,Australia,0.0361,https://linked.data.gov.au/dataset/asgsed3/MB/20631956850
20396030000,24600,Melbourne,2,Victoria,AUS,Australia,0.0073,https://linked.data.gov.au/dataset/asgsed3/MB/20396030000
20631987740,24600,Melbourne,2,Victoria,AUS,Australia,0.0058,https://linked.data.gov.au/dataset/asgsed3/MB/20631987740
20396020000,24600,Melbourne,2,Victoria,AUS,Australia,0.0095,https://linked.data.gov.au/dataset/asgsed3/MB/20396020000
20631928630,24600,Melbourne,2,Victoria,AUS,Australia,0.0139,https://linked.data.gov.au/dataset/asgsed3/MB/20631928630
20396010000,24600,Melbourne,2,Victoria,AUS,Australia,0.0087,https://linked.data.gov.au/dataset/asgsed3/MB/20396010000
20631922990,24600,Melbourne,2,Victoria,AUS,Australia,0.0062,https://linked.data.gov.au/dataset/asgsed3/MB/20631922990
20396000000,24600,Melbourne,2,Victoria,AUS,Australia,0.0051,https://linked.data.gov.au/dataset/asgsed3/MB/20396000000
20631946550,24600,Melbourne,2,Victoria,AUS,Australia,0.012,https://linked.data.gov.au/dataset/asgsed3/MB/20631946550
20395980000,24600,Melbourne,2,Victoria,AUS,Australia,0.0106,https://linked.data.gov.au/dataset/asgsed3/MB/20395980000
20631983830,24600,Melbourne,2,Victoria,AUS,Australia,0.0201,https://linked.data.gov.au/dataset/asgsed3/MB/20631983830
20395972000,24600,Melbourne,2,Victoria,AUS,Australia,0.0099,https://linked.data.gov.au/dataset/asgsed3/MB/20395972000
20668540000,24600,Melbourne,2,Victoria,AUS,Australia,0.0054,https://linked.data.gov.au/dataset/asgsed3/MB/20668540000
20395971000,24600,Melbourne,2,Victoria,AUS,Australia,0.0067,https://linked.data.gov.au/dataset/asgsed3/MB/20395971000
20631931510,24600,Melbourne,2,Victoria,AUS,Australia,0.0126,https://linked.data.gov.au/dataset/asgsed3/MB/20631931510
20395960000,24600,Melbourne,2,Victoria,AUS,Australia,0.0064,https://linked.data.gov.au/dataset/asgsed3/MB/20395960000
20631981800,24600,Melbourne,2,Victoria,AUS,Australia,0.0021,https://linked.data.gov.au/dataset/asgsed3/MB/20631981800
20398852000,24600,Melbourne,2,Victoria,AUS,Australia,0.0077,https://linked.data.gov.au/dataset/asgsed3/MB/20398852000
20631981790,24600,Melbourne,2,Victoria,AUS,Australia,0.0097,https://linked.data.gov.au/dataset/asgsed3/MB/20631981790
20398851000,24600,Melbourne,2,Victoria,AUS,Australia,0.0174,https://linked.data.gov.au/dataset/asgsed3/MB/20398851000
20631938090,24600,Melbourne,2,Victoria,AUS,Australia,0.017,https://linked.data.gov.au/dataset/asgsed3/MB/20631938090
20398840000,24600,Melbourne,2,Victoria,AUS,Australia,0.0057,https://linked.data.gov.au/dataset/asgsed3/MB/20398840000
20668530000,24600,Melbourne,2,Victoria,AUS,Australia,0.0046,https://linked.data.gov.au/dataset/asgsed3/MB/20668530000
20398833000,24600,Melbourne,2,Victoria,AUS,Australia,0.0015,https://linked.data.gov.au/dataset/asgsed3/MB/20398833000
